system:index,frp,.geo,latitude,longitude,cluster
4629,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.13102714977205,21.429615208960296]}",21.429615208960296,82.13102714977205,23
4630,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.13465006462918,21.429615208960296]}",21.429615208960296,82.13465006462918,23
4631,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.13827297948632,21.429615208960296]}",21.429615208960296,82.13827297948632,23
4632,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.15638755377199,21.429615208960296]}",21.429615208960296,82.15638755377199,23
4633,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.16001046862912,21.429615208960296]}",21.429615208960296,82.16001046862912,23
4634,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.16363338348626,21.429615208960296]}",21.429615208960296,82.16363338348626,23
4635,3.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.67084146348513,21.429615208960296]}",21.429615208960296,82.67084146348513,23
4636,3.37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.67446437834226,21.429615208960296]}",21.429615208960296,82.67446437834226,23
4637,1.89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.62366807091159,21.429615208960296]}",21.429615208960296,83.62366807091159,23
4638,1.89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.62729098576872,21.429615208960296]}",21.429615208960296,83.62729098576872,23
4639,1.89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63091390062586,21.429615208960296]}",21.429615208960296,83.63091390062586,23
4640,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12912992515358,21.42624275673932]}",21.42624275673932,82.12912992515358,23
4641,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.13275275632147,21.42624275673932]}",21.42624275673932,82.13275275632147,23
4642,4.15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.13637558748937,21.42624275673932]}",21.42624275673932,82.13637558748937,23
4643,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.15448974332882,21.42624275673932]}",21.42624275673932,82.15448974332882,23
4644,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.15811257449673,21.42624275673932]}",21.42624275673932,82.15811257449673,23
4645,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.16173540566461,21.42624275673932]}",21.42624275673932,82.16173540566461,23
4646,1.89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.62173636632616,21.42624275673932]}",21.42624275673932,83.62173636632616,23
4647,1.89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.62535919749405,21.42624275673932]}",21.42624275673932,83.62535919749405,23
4648,1.89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.62898202866195,21.42624275673932]}",21.42624275673932,83.62898202866195,23
4649,3.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63260485982984,21.42624275673932]}",21.42624275673932,83.63260485982984,23
4650,3.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63622769099773,21.42624275673932]}",21.42624275673932,83.63622769099773,23
4651,3.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63985052216563,21.42624275673932]}",21.42624275673932,83.63985052216563,23
4652,2.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.62705053567144,21.42287030451835]}",21.42287030451835,83.62705053567144,23
4653,2.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.6306732831665,21.42287030451835]}",21.42287030451835,83.6306732831665,23
4654,2.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63429603066159,21.42287030451835]}",21.42287030451835,83.63429603066159,23
4655,3.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63791877815666,21.42287030451835]}",21.42287030451835,83.63791877815666,23
4656,8.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.03462521591241,21.419497852297376]}",21.419497852297376,83.03462521591241,23
4657,8.25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.03824787975108,21.419497852297376]}",21.419497852297376,83.03824787975108,23
4658,2.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.62511942161468,21.419497852297376]}",21.419497852297376,83.62511942161468,23
4659,2.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.62874208545335,21.419497852297376]}",21.419497852297376,83.62874208545335,23
4660,2.07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63236474929201,21.419497852297376]}",21.419497852297376,83.63236474929201,23
4661,3.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63598741313069,21.419497852297376]}",21.419497852297376,83.63598741313069,23
